State,County Name,FIPS State,FIPS County,FIPS
Iowa,Hamilton,19,79,18151
Iowa,Hancock,19,81,18153
Iowa,Hardin,19,83,18155
Iowa,Harrison,19,85,18157
Iowa,Henry,19,87,18159
Iowa,Howard,19,89,18161
Iowa,Humboldt,19,91,18163
Iowa,Ida,19,93,18165
Iowa,Iowa,19,95,18167
Iowa,Jackson,19,97,18169
Iowa,Jasper,19,99,18171
Iowa,Jefferson,19,101,18173
Iowa,Johnson,19,103,18175
Iowa,Jones,19,105,18177
Iowa,Keokuk,19,107,18179
Iowa,Kossuth,19,109,18181
Iowa,Lee,19,111,18183
Iowa,Linn,19,113,19001
Iowa,Louisa,19,115,19003
Iowa,Lucas,19,117,19005
Iowa,Lyon,19,119,19007
Iowa,Madison,19,121,19009
Iowa,Mahaska,19,123,19011
Iowa,Marion,19,125,19013
Iowa,Marshall,19,127,19015
Iowa,Mills,19,129,19017
Iowa,Mitchell,19,131,19019
Iowa,Monona,19,133,19021
Iowa,Monroe,19,135,19023
Iowa,Montgomery,19,137,19025
Iowa,Muscatine,19,139,19027
Iowa,Obrien,19,141,19029
Iowa,Osceola,19,143,19031
Iowa,Page,19,145,19033
Iowa,Palo Alto,19,147,19035
Iowa,Plymouth,19,149,19037
Iowa,Pocahontas,19,151,19039
Iowa,Polk,19,153,19041
Iowa,Pottawattamie,19,155,19043
Iowa,Poweshiek,19,157,19045
Iowa,Ringgold,19,159,19047
Iowa,Sac,19,161,19049
Iowa,Scott,19,163,19051
Iowa,Shelby,19,165,19053
Iowa,Sioux,19,167,19055
Iowa,Story,19,169,19057
Iowa,Tama,19,171,19059
Iowa,Taylor,19,173,19061
Iowa,Union,19,175,19063
Iowa,Van Buren,19,177,19065
Iowa,Wapello,19,179,19067
Iowa,Warren,19,181,19069
Iowa,Washington,19,183,19071
Iowa,Wayne,19,185,19073
Iowa,Webster,19,187,19075
Iowa,Winnebago,19,189,19077
Iowa,Winneshiek,19,191,19079
Iowa,Woodbury,19,193,19081
Iowa,Worth,19,195,19083
Iowa,Wright,19,197,19085
Kansas,Allen,20,1,19087
Kansas,Anderson,20,3,19089
Kansas,Atchison,20,5,19091
Kansas,Barber,20,7,19093
Kansas,Barton,20,9,19095
Kansas,Bourbon,20,11,19097
Kansas,Brown,20,13,19099
Kansas,Butler,20,15,19101
Kansas,Chase,20,17,19103
Kansas,Chautauqua,20,19,19105
Kansas,Cherokee,20,21,19107
Kansas,Cheyenne,20,23,19109
Kansas,Clark,20,25,19111
Kansas,Clay,20,27,19113
Kansas,Cloud,20,29,19115
Kansas,Coffey,20,31,19117
Kansas,Comanche,20,33,19119
Kansas,Cowley,20,35,19121
Kansas,Crawford,20,37,19123
Kansas,Decatur,20,39,19125
Kansas,Dickinson,20,41,19127
Kansas,Doniphan,20,43,19129
Kansas,Douglas,20,45,19131
Kansas,Edwards,20,47,19133
Kansas,Elk,20,49,19135
Kansas,Ellis,20,51,19137
Kansas,Ellsworth,20,53,19139
Kansas,Finney,20,55,19141
Kansas,Ford,20,57,19143
Kansas,Franklin,20,59,19145
Kansas,Geary,20,61,19147
Kansas,Gove,20,63,19149
Kansas,Graham,20,65,19151
Kansas,Grant,20,67,19153
Kansas,Gray,20,69,19155
Kansas,Greeley,20,71,19157
Kansas,Greenwood,20,73,19159
Kansas,Hamilton,20,75,19161
Kansas,Harper,20,77,19163
Kansas,Harvey,20,79,19165
Kansas,Haskell,20,81,19167
Kansas,Hodgeman,20,83,19169
Kansas,Jackson,20,85,19171
Kansas,Jefferson,20,87,19173
Kansas,Jewell,20,89,19175
Kansas,Johnson,20,91,19177
Kansas,Kearny,20,93,19179
Kansas,Kingman,20,95,19181
Kansas,Kiowa,20,97,19183
Kansas,Labette,20,99,19185
Kansas,Lane,20,101,19187
Kansas,Leavenworth,20,103,19189
Kansas,Lincoln,20,105,19191
Kansas,Linn,20,107,19193
Kansas,Logan,20,109,19195
Kansas,Lyon,20,111,19197
Kansas,McPherson,20,113,20001
Kansas,Marion,20,115,20003
Kansas,Marshall,20,117,20005
Kansas,Meade,20,119,20007
Kansas,Miami,20,121,20009
Kansas,Mitchell,20,123,20011
Kansas,Montgomery,20,125,20013
Kansas,Morris,20,127,20015
Kansas,Morton,20,129,20017
Kansas,Nemaha,20,131,20019
Kansas,Neosho,20,133,20021
Kansas,Ness,20,135,20023
Kansas,Norton,20,137,20025
Kansas,Osage,20,139,20027
Kansas,Osborne,20,141,20029
Kansas,Ottawa,20,143,20031
Kansas,Pawnee,20,145,20033
Kansas,Phillips,20,147,20035
Kansas,Pottawatomie,20,149,20037
Kansas,Pratt,20,151,20039
Kansas,Rawlins,20,153,20041
Kansas,Reno,20,155,20043
Kansas,Republic,20,157,20045
Kansas,Rice,20,159,20047
Kansas,Riley,20,161,20049
Kansas,Rooks,20,163,20051
Kansas,Rush,20,165,20053
Kansas,Russell,20,167,20055
Kansas,Saline,20,169,20057
Kansas,Scott,20,171,20059
Kansas,Sedgwick,20,173,20061
Kansas,Seward,20,175,20063
Kansas,Shawnee,20,177,20065
Kansas,Sheridan,20,179,20067
Kansas,Sherman,20,181,20069
Kansas,Smith,20,183,20071
Kansas,Stafford,20,185,20073
Kansas,Stanton,20,187,20075
Kansas,Stevens,20,189,20077
Kansas,Sumner,20,191,20079
Kansas,Thomas,20,193,20081
Kansas,Trego,20,195,20083
Kansas,Wabaunsee,20,197,20085
Kansas,Wallace,20,199,20087
Kansas,Washington,20,201,20089
Kansas,Wichita,20,203,20091
Kansas,Wilson,20,205,20093
Kansas,Woodson,20,207,20095
Kansas,Wyandotte,20,209,20097
Kentucky,Adair,21,1,20099
Kentucky,Allen,21,3,20101
Kentucky,Anderson,21,5,20103
Kentucky,Ballard,21,7,20105
Kentucky,Barren,21,9,20107
Kentucky,Bath,21,11,20109
Kentucky,Bell,21,13,20111
Kentucky,Boone,21,15,20113
Kentucky,Bourbon,21,17,20115
Kentucky,Boyd,21,19,20117
Kentucky,Boyle,21,21,20119
Kentucky,Bracken,21,23,20121
Kentucky,Breathitt,21,25,20123
Kentucky,Breckinridge,21,27,20125
Kentucky,Bullitt,21,29,20127
Kentucky,Butler,21,31,20129
Kentucky,Caldwell,21,33,20131
Kentucky,Calloway,21,35,20133
Kentucky,Campbell,21,37,20135
Kentucky,Carlisle,21,39,20137
Kentucky,Carroll,21,41,20139
Kentucky,Carter,21,43,20141
Kentucky,Casey,21,45,20143
Kentucky,Christian,21,47,20145
Kentucky,Clark,21,49,20147
Kentucky,Clay,21,51,20149
Kentucky,Clinton,21,53,20151
Kentucky,Crittenden,21,55,20153
Kentucky,Cumberland,21,57,20155
Kentucky,Daviess,21,59,20157
Kentucky,Edmonson,21,61,20159
Kentucky,Elliott,21,63,20161
Kentucky,Estill,21,65,20163
Kentucky,Fayette,21,67,20165
Kentucky,Fleming,21,69,20167
Kentucky,Floyd,21,71,20169
Kentucky,Franklin,21,73,20171
Kentucky,Fulton,21,75,20173
Kentucky,Gallatin,21,77,20175
Kentucky,Garrard,21,79,20177
Kentucky,Grant,21,81,20179
Kentucky,Graves,21,83,20181
Kentucky,Grayson,21,85,20183
Kentucky,Green,21,87,20185
Kentucky,Greenup,21,89,20187
Kentucky,Hancock,21,91,20189
Kentucky,Hardin,21,93,20191
Kentucky,Harlan,21,95,20193
Kentucky,Harrison,21,97,20195
Kentucky,Hart,21,99,20197
Kentucky,Henderson,21,101,20199
Kentucky,Henry,21,103,20201
Kentucky,Hickman,21,105,20203
Kentucky,Hopkins,21,107,20205
Kentucky,Jackson,21,109,20207
Kentucky,Jefferson,21,111,20209
Kentucky,Jessamine,21,113,21001
Kentucky,Johnson,21,115,21003
Kentucky,Kenton,21,117,21005
Kentucky,Knott,21,119,21007
Kentucky,Knox,21,121,21009
Kentucky,Larue,21,123,21011
Kentucky,Laurel,21,125,21013
Kentucky,Lawrence,21,127,21015
Kentucky,Lee,21,129,21017
Kentucky,Leslie,21,131,21019
Kentucky,Letcher,21,133,21021
Kentucky,Lewis,21,135,21023
Kentucky,Lincoln,21,137,21025
Kentucky,Livingston,21,139,21027
Kentucky,Logan,21,141,21029
Kentucky,Lyon,21,143,21031
Kentucky,McCracken,21,145,21033
Kentucky,McCreary,21,147,21035
Kentucky,Mclean,21,149,21037
Kentucky,Madison,21,151,21039
Kentucky,Magoffin,21,153,21041
Kentucky,Marion,21,155,21043
Kentucky,Marshall,21,157,21045
Kentucky,Martin,21,159,21047
Kentucky,Mason,21,161,21049
Kentucky,Meade,21,163,21051
Kentucky,Menifee,21,165,21053
Kentucky,Mercer,21,167,21055
Kentucky,Metcalfe,21,169,21057
Kentucky,Monroe,21,171,21059
Kentucky,Montgomery,21,173,21061
Kentucky,Morgan,21,175,21063
Kentucky,Muhlenberg,21,177,21065
Kentucky,Nelson,21,179,21067
Kentucky,Nicholas,21,181,21069
Kentucky,Ohio,21,183,21071
Kentucky,Oldham,21,185,21073
Kentucky,Owen,21,187,21075
Kentucky,Owsley,21,189,21077
Kentucky,Pendleton,21,191,21079
Kentucky,Perry,21,193,21081
Kentucky,Pike,21,195,21083
Kentucky,Powell,21,197,21085
Kentucky,Pulaski,21,199,21087
Kentucky,Robertson,21,201,21089
Kentucky,Rockcastle,21,203,21091
Kentucky,Rowan,21,205,21093
Kentucky,Russell,21,207,21095
Kentucky,Scott,21,209,21097
Kentucky,Shelby,21,211,21099
Kentucky,Simpson,21,213,21101
Kentucky,Spencer,21,215,21103
Kentucky,Taylor,21,217,21105
Kentucky,Todd,21,219,21107
Kentucky,Trigg,21,221,21109
Kentucky,Trimble,21,223,21111
Kentucky,Union,21,225,21113
Kentucky,Warren,21,227,21115
Kentucky,Washington,21,229,21117
Kentucky,Wayne,21,231,21119
Kentucky,Webster,21,233,21121
Kentucky,Whitley,21,235,21123
Kentucky,Wolfe,21,237,21125
Kentucky,Woodford,21,239,21127
Louisiana,Acadia,22,1,21129
Louisiana,Allen,22,3,21131
Louisiana,Ascension,22,5,21133
Louisiana,Assumption,22,7,21135
Louisiana,Avoyelles,22,9,21137
Louisiana,Beauregard,22,11,21139
Louisiana,Bienville,22,13,21141
Louisiana,Bossier,22,15,21143
Louisiana,Caddo,22,17,21145
Louisiana,Calcasieu,22,19,21147
Louisiana,Caldwell,22,21,21149
Louisiana,Cameron,22,23,21151
Louisiana,Catahoula,22,25,21153
Louisiana,Claiborne,22,27,21155
Louisiana,Concordia,22,29,21157
Louisiana,De Soto,22,31,21159
Louisiana,East Baton Rouge,22,33,21161
Louisiana,East Carroll,22,35,21163
Louisiana,East Feliciana,22,37,21165
Louisiana,Evangeline,22,39,21167
Louisiana,Franklin,22,41,21169
Louisiana,Grant,22,43,21171
Louisiana,Iberia,22,45,21173
Louisiana,Iberville,22,47,21175
Louisiana,Jackson,22,49,21177
Louisiana,Jefferson,22,51,21179
Louisiana,Jefferson Davis,22,53,21181
Louisiana,Lafayette,22,55,21183
Louisiana,Lafourche,22,57,21185
Louisiana,La Salle,22,59,21187
Louisiana,Lincoln,22,61,21189
Louisiana,Livingston,22,63,21191
Louisiana,Madison,22,65,21193
Louisiana,Morehouse,22,67,21195
Louisiana,Natchitoches,22,69,21197
Louisiana,Orleans,22,71,21199
Louisiana,Ouachita,22,73,21201
Louisiana,Plaquemines,22,75,21203
Louisiana,Pointe Coupee,22,77,21205
Louisiana,Rapides,22,79,21207
Louisiana,Red River,22,81,21209
Louisiana,Richland,22,83,21211
Louisiana,Sabine,22,85,21213
Louisiana,St Bernard,22,87,21215
Louisiana,St Charles,22,89,21217
Louisiana,St Helena,22,91,21219
Louisiana,St James,22,93,21221
Louisiana,St John The Baptist,22,95,21223
Louisiana,St Landry,22,97,21225
Louisiana,St Martin,22,99,21227
Louisiana,St Mary,22,101,21229
Louisiana,St Tammany,22,103,21231
Louisiana,Tangipahoa,22,105,21233
Louisiana,Tensas,22,107,21235
Louisiana,Terrebonne,22,109,21237
Louisiana,Union,22,111,21239
Louisiana,Vermilion,22,113,22001
Louisiana,Vernon,22,115,22003
Louisiana,Washington,22,117,22005
Louisiana,Webster,22,119,22007
Louisiana,West Baton Rouge,22,121,22009
Louisiana,West Carroll,22,123,22011
Louisiana,West Feliciana,22,125,22013
Louisiana,Winn,22,127,22015
Maine,Androscoggin,23,1,22017
Maine,Aroostook,23,3,22019
Maine,Cumberland,23,5,22021
Maine,Franklin,23,7,22023
Maine,Hancock,23,9,22025
Maine,Kennebec,23,11,22027
Maine,Knox,23,13,22029
Maine,Lincoln,23,15,22031
Maine,Oxford,23,17,22033
Maine,Penobscot,23,19,22035
Maine,Piscataquis,23,21,22037
Maine,Sagadahoc,23,23,22039
Maine,Somerset,23,25,22041
Maine,Waldo,23,27,22043
Maine,Washington,23,29,22045
Maine,York,23,31,22047
Maryland,Allegany,24,1,22049
Maryland,Anne Arundel,24,3,22051
Maryland,Baltimore,24,5,22053
Maryland,Calvert,24,9,22055
Maryland,Caroline,24,11,22057
Maryland,Carroll,24,13,22059
Maryland,Cecil,24,15,22061
Maryland,Charles,24,17,22063
Maryland,Dorchester,24,19,22065
Maryland,Frederick,24,21,22067
Maryland,Garrett,24,23,22069
Maryland,Harford,24,25,22071
Maryland,Howard,24,27,22073
Maryland,Kent,24,29,22075
Maryland,Montgomery,24,31,22077
Maryland,Prince Georges,24,33,22079
Maryland,Queen Annes,24,35,22081
Maryland,St Marys,24,37,22083
Maryland,Somerset,24,39,22085
Maryland,Talbot,24,41,22087
Maryland,Washington,24,43,22089
Maryland,Wicomico,24,45,22091
Maryland,Worcester,24,47,22093
Maryland,Baltimore City,24,510,22095
Massachusetts,Barnstable,25,1,22097
Massachusetts,Berkshire,25,3,22099
Massachusetts,Bristol,25,5,22101
Massachusetts,Dukes,25,7,22103
Massachusetts,Essex,25,9,22105
Massachusetts,Franklin,25,11,22107
Massachusetts,Hampden,25,13,22109
Massachusetts,Hampshire,25,15,22111
Massachusetts,Middlesex,25,17,22113
Massachusetts,Nantucket,25,19,22115
Massachusetts,Norfolk,25,21,22117
Massachusetts,Plymouth,25,23,22119
Massachusetts,Suffolk,25,25,22121
Massachusetts,Worcester,25,27,22123
Michigan,Alcona,26,1,22125
Michigan,Alger,26,3,22127
Michigan,Allegan,26,5,23001
Michigan,Alpena,26,7,23003
Michigan,Antrim,26,9,23005
Michigan,Arenac,26,11,23007
Michigan,Baraga,26,13,23009
Michigan,Barry,26,15,23011
Michigan,Bay,26,17,23013
Michigan,Benzie,26,19,23015
Michigan,Berrien,26,21,23017
Michigan,Branch,26,23,23019
Michigan,Calhoun,26,25,23021
Michigan,Cass,26,27,23023
Michigan,Charlevoix,26,29,23025
Michigan,Cheboygan,26,31,23027
Michigan,Chippewa,26,33,23029
Michigan,Clare,26,35,23031
Michigan,Clinton,26,37,24001
Michigan,Crawford,26,39,24003
Michigan,Delta,26,41,24005
Michigan,Dickinson,26,43,24009
Michigan,Eaton,26,45,24011
Michigan,Emmet,26,47,24013
Michigan,Genesee,26,49,24015
Michigan,Gladwin,26,51,24017
Michigan,Gogebic,26,53,24019
Michigan,Grand Traverse,26,55,24021
Michigan,Gratiot,26,57,24023
Michigan,Hillsdale,26,59,24025
Michigan,Houghton,26,61,24027
Michigan,Huron,26,63,24029
Michigan,Ingham,26,65,24031
Michigan,Ionia,26,67,24033
Michigan,Iosco,26,69,24035
Michigan,Iron,26,71,24037
Michigan,Isabella,26,73,24039
Michigan,Jackson,26,75,24041
Michigan,Kalamazoo,26,77,24043
Michigan,Kalkaska,26,79,24045
Michigan,Kent,26,81,24047
Michigan,Keweenaw,26,83,24510
Michigan,Lake,26,85,25001
Michigan,Lapeer,26,87,25003
Michigan,Leelanau,26,89,25005
Michigan,Lenawee,26,91,25007
Michigan,Livingston,26,93,25009
Michigan,Luce,26,95,25011
Michigan,Mackinac,26,97,25013
Michigan,Macomb,26,99,25015
Michigan,Manistee,26,101,25017
Michigan,Marquette,26,103,25019
Michigan,Mason,26,105,25021
Michigan,Mecosta,26,107,25023
Michigan,Menominee,26,109,25025
Michigan,Midland,26,111,25027
Michigan,Missaukee,26,113,26001
Michigan,Monroe,26,115,26003
Michigan,Montcalm,26,117,26005
Michigan,Montmorency,26,119,26007
Michigan,Muskegon,26,121,26009
Michigan,Newaygo,26,123,26011
Michigan,Oakland,26,125,26013
Michigan,Oceana,26,127,26015
Michigan,Ogemaw,26,129,26017
Michigan,Ontonagon,26,131,26019
Michigan,Osceola,26,133,26021
Michigan,Oscoda,26,135,26023
Michigan,Otsego,26,137,26025
Michigan,Ottawa,26,139,26027
Michigan,Presque Isle,26,141,26029
Michigan,Roscommon,26,143,26031
Michigan,Saginaw,26,145,26033
Michigan,St Clair,26,147,26035
Michigan,St Joseph,26,149,26037
Michigan,Sanilac,26,151,26039
Michigan,Schoolcraft,26,153,26041
Michigan,Shiawassee,26,155,26043
Michigan,Tuscola,26,157,26045
Michigan,Van Buren,26,159,26047
Michigan,Washtenaw,26,161,26049
Michigan,Wayne,26,163,26051
Michigan,Wexford,26,165,26053
Minnesota,Aitkin,27,1,26055
Minnesota,Anoka,27,3,26057
Minnesota,Becker,27,5,26059
Minnesota,Beltrami,27,7,26061
Minnesota,Benton,27,9,26063
Minnesota,Big Stone,27,11,26065
Minnesota,Blue Earth,27,13,26067
Minnesota,Brown,27,15,26069
Minnesota,Carlton,27,17,26071
Minnesota,Carver,27,19,26073
Minnesota,Cass,27,21,26075
Minnesota,Chippewa,27,23,26077
Minnesota,Chisago,27,25,26079
Minnesota,Clay,27,27,26081
Minnesota,Clearwater,27,29,26083
Minnesota,Cook,27,31,26085
Minnesota,Cottonwood,27,33,26087
Minnesota,Crow Wing,27,35,26089
Minnesota,Dakota,27,37,26091
Minnesota,Dodge,27,39,26093
Minnesota,Douglas,27,41,26095
Minnesota,Faribault,27,43,26097
Minnesota,Fillmore,27,45,26099
Minnesota,Freeborn,27,47,26101
Minnesota,Goodhue,27,49,26103
Minnesota,Grant,27,51,26105
Minnesota,Hennepin,27,53,26107
Minnesota,Houston,27,55,26109
Minnesota,Hubbard,27,57,26111
Minnesota,Isanti,27,59,26113
Minnesota,Itasca,27,61,26115
Minnesota,Jackson,27,63,26117
Minnesota,Kanabec,27,65,26119
Minnesota,Kandiyohi,27,67,26121
Minnesota,Kittson,27,69,26123
Minnesota,Koochiching,27,71,26125
Minnesota,Lac Qui Parle,27,73,26127
Minnesota,Lake,27,75,26129
Minnesota,Lake of The Woods,27,77,26131
Minnesota,Le Sueur,27,79,26133
Minnesota,Lincoln,27,81,26135
Minnesota,Lyon,27,83,26137
Minnesota,McLeod,27,85,26139
Minnesota,Mahnomen,27,87,26141
Minnesota,Marshall,27,89,26143
Minnesota,Martin,27,91,26145
Minnesota,Meeker,27,93,26147
Minnesota,Mille Lacs,27,95,26149
Minnesota,Morrison,27,97,26151
Minnesota,Mower,27,99,26153
Minnesota,Murray,27,101,26155
Minnesota,Nicollet,27,103,26157
Minnesota,Nobles,27,105,26159
Minnesota,Norman,27,107,26161
Minnesota,Olmsted,27,109,26163
Minnesota,Otter Tail,27,111,26165
Minnesota,Pennington,27,113,27001
Minnesota,Pine,27,115,27003
Minnesota,Pipestone,27,117,27005
Minnesota,Polk,27,119,27007
Minnesota,Pope,27,121,27009
Minnesota,Ramsey,27,123,27011
Minnesota,Red Lake,27,125,27013
Minnesota,Redwood,27,127,27015
Minnesota,Renville,27,129,27017
Minnesota,Rice,27,131,27019
Minnesota,Rock,27,133,27021
Minnesota,Roseau,27,135,27023
Minnesota,St Louis,27,137,27025
Minnesota,Scott,27,139,27027
Minnesota,Sherburne,27,141,27029
Minnesota,Sibley,27,143,27031
Minnesota,Stearns,27,145,27033
Minnesota,Steele,27,147,27035
Minnesota,Stevens,27,149,27037
Minnesota,Swift,27,151,27039
Minnesota,Todd,27,153,27041
Minnesota,Traverse,27,155,27043
Minnesota,Wabasha,27,157,27045
Minnesota,Wadena,27,159,27047
Minnesota,Waseca,27,161,27049
Minnesota,Washington,27,163,27051
Minnesota,Watonwan,27,165,27053
Minnesota,Wilkin,27,167,27055
Minnesota,Winona,27,169,27057
Minnesota,Wright,27,171,27059
Minnesota,Yellow Medicine,27,173,27061
Mississippi,Adams,28,1,27063
Mississippi,Alcorn,28,3,27065
Mississippi,Amite,28,5,27067
Mississippi,Attala,28,7,27069
Mississippi,Benton,28,9,27071
Mississippi,Bolivar,28,11,27073
Mississippi,Calhoun,28,13,27075
Mississippi,Carroll,28,15,27077
Mississippi,Chickasaw,28,17,27079
Mississippi,Choctaw,28,19,27081
Mississippi,Claiborne,28,21,27083
Mississippi,Clarke,28,23,27085
Mississippi,Clay,28,25,27087
Mississippi,Coahoma,28,27,27089
Mississippi,Copiah,28,29,27091
Mississippi,Covington,28,31,27093
Mississippi,De Soto,28,33,27095
Mississippi,Forrest,28,35,27097
Mississippi,Franklin,28,37,27099
Mississippi,George,28,39,27101
Mississippi,Greene,28,41,27103
Mississippi,Grenada,28,43,27105
Mississippi,Hancock,28,45,27107
Mississippi,Harrison,28,47,27109
Mississippi,Hinds,28,49,27111
Mississippi,Holmes,28,51,27113
Mississippi,Humphreys,28,53,27115
Mississippi,Issaquena,28,55,27117
Mississippi,Itawamba,28,57,27119
Mississippi,Jackson,28,59,27121
Mississippi,Jasper,28,61,27123
Mississippi,Jefferson,28,63,27125
Mississippi,Jefferson Davis,28,65,27127
Mississippi,Jones,28,67,27129
Mississippi,Kemper,28,69,27131
Mississippi,Lafayette,28,71,27133
Mississippi,Lamar,28,73,27135
Mississippi,Lauderdale,28,75,27137
Mississippi,Lawrence,28,77,27139
Mississippi,Leake,28,79,27141
Mississippi,Lee,28,81,27143
Mississippi,Leflore,28,83,27145
Mississippi,Lincoln,28,85,27147
Mississippi,Lowndes,28,87,27149
Mississippi,Madison,28,89,27151
Mississippi,Marion,28,91,27153
Mississippi,Marshall,28,93,27155
Mississippi,Monroe,28,95,27157
Mississippi,Montgomery,28,97,27159
Mississippi,Neshoba,28,99,27161
Mississippi,Newton,28,101,27163
Mississippi,Noxubee,28,103,27165
Mississippi,Oktibbeha,28,105,27167
Mississippi,Panola,28,107,27169
Mississippi,Pearl River,28,109,27171
Mississippi,Perry,28,111,27173
Mississippi,Pike,28,113,28001
Mississippi,Pontotoc,28,115,28003
Mississippi,Prentiss,28,117,28005
Mississippi,Quitman,28,119,28007
Mississippi,Rankin,28,121,28009
Mississippi,Scott,28,123,28011
Mississippi,Sharkey,28,125,28013
Mississippi,Simpson,28,127,28015
Mississippi,Smith,28,129,28017
Mississippi,Stone,28,131,28019
Mississippi,Sunflower,28,133,28021
Mississippi,Tallahatchie,28,135,28023
Mississippi,Tate,28,137,28025
Mississippi,Tippah,28,139,28027
Mississippi,Tishomingo,28,141,28029
Mississippi,Tunica,28,143,28031
Mississippi,Union,28,145,28033
Mississippi,Walthall,28,147,28035
Mississippi,Warren,28,149,28037
Mississippi,Washington,28,151,28039
Mississippi,Wayne,28,153,28041
Mississippi,Webster,28,155,28043
Mississippi,Wilkinson,28,157,28045
Mississippi,Winston,28,159,28047
Mississippi,Yalobusha,28,161,28049
Mississippi,Yazoo,28,163,28051
Missouri,Adair,29,1,28053
Missouri,Andrew,29,3,28055
Missouri,Atchison,29,5,28057
Missouri,Audrain,29,7,28059
Missouri,Barry,29,9,28061
Missouri,Barton,29,11,28063
Missouri,Bates,29,13,28065
Missouri,Benton,29,15,28067
Missouri,Bollinger,29,17,28069
Missouri,Boone,29,19,28071
Missouri,Buchanan,29,21,28073
Missouri,Butler,29,23,28075
Missouri,Caldwell,29,25,28077
Missouri,Callaway,29,27,28079
Missouri,Camden,29,29,28081
Missouri,Cape Girardeau,29,31,28083
Missouri,Carroll,29,33,28085
Missouri,Carter,29,35,28087
Missouri,Cass,29,37,28089
Missouri,Cedar,29,39,28091
Missouri,Chariton,29,41,28093
Missouri,Christian,29,43,28095
Missouri,Clark,29,45,28097
Missouri,Clay,29,47,28099
Missouri,Clinton,29,49,28101
Missouri,Cole,29,51,28103
Missouri,Cooper,29,53,28105
Missouri,Crawford,29,55,28107
Missouri,Dade,29,57,28109
Missouri,Dallas,29,59,28111
Missouri,Daviess,29,61,28113
Missouri,Dekalb,29,63,28115
Missouri,Dent,29,65,28117
Missouri,Douglas,29,67,28119
Missouri,Dunklin,29,69,28121
Missouri,Franklin,29,71,28123
Missouri,Gasconade,29,73,28125
Missouri,Gentry,29,75,28127
Missouri,Greene,29,77,28129
Missouri,Grundy,29,79,28131
Missouri,Harrison,29,81,28133
Missouri,Henry,29,83,28135
Missouri,Hickory,29,85,28137
Missouri,Holt,29,87,28139
Missouri,Howard,29,89,28141
Missouri,Howell,29,91,28143
Missouri,Iron,29,93,28145
Missouri,Jackson,29,95,28147
Missouri,Jasper,29,97,28149
Missouri,Jefferson,29,99,28151
Missouri,Johnson,29,101,28153
Missouri,Knox,29,103,28155
Missouri,Laclede,29,105,28157
Missouri,Lafayette,29,107,28159
Missouri,Lawrence,29,109,28161
Missouri,Lewis,29,111,28163
Missouri,Lincoln,29,113,29001
Missouri,Linn,29,115,29003
Missouri,Livingston,29,117,29005
Missouri,Mcdonald,29,119,29007
Missouri,Macon,29,121,29009
Missouri,Madison,29,123,29011
Missouri,Maries,29,125,29013
Missouri,Marion,29,127,29015
Missouri,Mercer,29,129,29017
Missouri,Miller,29,131,29019
Missouri,Mississippi,29,133,29021
Missouri,Moniteau,29,135,29023
Missouri,Monroe,29,137,29025
Missouri,Montgomery,29,139,29027
Missouri,Morgan,29,141,29029
Missouri,New Madrid,29,143,29031
Missouri,Newton,29,145,29033
Missouri,Nodaway,29,147,29035
Missouri,Oregon,29,149,29037
Missouri,Osage,29,151,29039
Missouri,Ozark,29,153,29041
Missouri,Pemiscot,29,155,29043
Missouri,Perry,29,157,29045
Missouri,Pettis,29,159,29047
Missouri,Phelps,29,161,29049
Missouri,Pike,29,163,29051
Missouri,Platte,29,165,29053
Missouri,Polk,29,167,29055
Missouri,Pulaski,29,169,29057
Missouri,Putnam,29,171,29059
Missouri,Ralls,29,173,29061
Missouri,Randolph,29,175,29063
Missouri,Ray,29,177,29065
Missouri,Reynolds,29,179,29067
Missouri,Ripley,29,181,29069
Missouri,St Charles,29,183,29071
Missouri,St Clair,29,185,29073
Missouri,Ste Genevieve,29,186,29075
Missouri,St Francois,29,187,29077
Missouri,St Louis,29,189,29079
Missouri,Saline,29,195,29081
Missouri,Schuyler,29,197,29083
Missouri,Scotland,29,199,29085
Missouri,Scott,29,201,29087
Missouri,Shannon,29,203,29089
Missouri,Shelby,29,205,29091
Missouri,Stoddard,29,207,29093
Missouri,Stone,29,209,29095
Missouri,Sullivan,29,211,29097
Missouri,Taney,29,213,29099
Missouri,Texas,29,215,29101
Missouri,Vernon,29,217,29103
Missouri,Warren,29,219,29105
Missouri,Washington,29,221,29107
Missouri,Wayne,29,223,29109
Missouri,Webster,29,225,29111
Missouri,Worth,29,227,29113
Missouri,Wright,29,229,29115
Missouri,St Louis City,29,510,29117
Montana,Beaverhead,30,1,29119
Montana,Big Horn,30,3,29121
Montana,Blaine,30,5,29123
Montana,Broadwater,30,7,29125
Montana,Carbon,30,9,29127
Montana,Carter,30,11,29129
Montana,Cascade,30,13,29131
Montana,Chouteau,30,15,29133
Montana,Custer,30,17,29135
Montana,Daniels,30,19,29137
Montana,Dawson,30,21,29139
Montana,Deer Lodge,30,23,29141
Montana,Fallon,30,25,29143
Montana,Fergus,30,27,29145
Montana,Flathead,30,29,29147
Montana,Gallatin,30,31,29149
Montana,Garfield,30,33,29151
Montana,Glacier,30,35,29153
Montana,Golden Valley,30,37,29155
Montana,Granite,30,39,29157
Montana,Hill,30,41,29159
Montana,Jefferson,30,43,29161
Montana,Judith Basin,30,45,29163
Montana,Lake,30,47,29165
